tmdbId,keywords_list
244772,new york|adultery|confession|brother sister relationship|infidelity|bisexuality|rejection|cowardice
3171,forest
135418,
198663,based on novel|maze|post-apocalyptic|dystopia|escape|memory loss|erased memory|trapped
261855,woman director
244264,friendship|coming of age|mother daughter relationship|female protagonist|father daughter relationship|mumblecore|woman director|young women
265189,female nudity|dark comedy|family vacation|avalanche|running away|swedish|near-death experience|french alps
157825,sex|based on novel|mystery|disappearance|missing person|teenage sexuality
17200,historical figure|charles manson|serial killer
170687,based on novel|stop motion|father daughter relationship|unlikely friendship|duringcreditsstinger
239678,based on novel|funeral|dysfunctional family|death of father|man child|family|mourning|grieving
267480,male nudity|mass murder|nudity|biography|death of a child|indonesia|torture|murderer
190859,sniper|biography|iraq|navy seal|u.s. soldier
246403,canada|obsession|walrus|deception|search|disfigurement|experimental surgery|abduction
149509,death of girlfriend|horns
286554,"sex|new year's eve|one-night stand|snow storm|new york city|relationship|manhattan, new york city|overflowing toilet"
56386,prisoners of war|perversity|scientific experiment|nazi exploitation film|testicles|electrical torture|video nasty|erotic movie
49017,vampire|dracula|bite|battle|15th century|ottoman empire|vlad|fang vamp
227300,
244761,kidnapping|family relationships|missing child|ice skating|cctv|roadside cafe
206487,time travel
246741,commune|new zealand|vampire|friendship|blood|mockumentary|zombie|werewolf
43398,lassie
239571,high school sweetheart
245891,hitman|russian mafia|revenge|murder|gangster|dog|retired|widower
208869,
205587,father son relationship|judge|lawyer
244268,homosexuality|independent film|wedding|new york city
228150,world war ii|nazis|war|nazi germany|panzer|tank
266285,revenge|murder|mute|oil|gang|shootout|train
239563,babysitter|friendship|neighbor|divorce|child of divorce
289727,professor|teaching|pommy
242512,death of a friend|swimming pool|ouija|ouija board|teenager|based on game|ghost|spiritualism
242582,journalism|underground|tv station|sociopath|home invasion|car chase|tv news|employer employee relationship
177572,brother brother relationship|hero|talent|revenge|best friend|another dimension|robot|boy genius
49706,home|homicide|protest|past|splatter
228326,love triangle|afterlife|day of the dead|bullfighting
273271,gambling|future|time travel|gambling debts|photography
264660,dancing|artificial intelligence|distrust|isolation|technology|manipulation|friendship|deception
116440,the simpsons|blue|day care|toddler|butterfly|cocoon
98622,soul|fight|trap|end of world|rag doll|short
14830,tibet|marvel comic|based on comic|animation|mysticism
86616,juvenile delinquent
289314,miniseries|woman director
87492,biography|wrestling|sport|based on true story
185567,
207933,mental institution|psychological thriller|doctor|mental patient|based on short story|mental asylum|doctor patient relationship|19th century
260001,sexuality|roommate|change|friends|romance|lesbian|lawyer|relationship
256092,
272692,
167581,gay|coming out|police academy|lgbt
205596,gay|england|world war ii|mathematician|biography|logician|cryptography
171274,based on novel|1970s|private investigator|smoking marijuana|los angeles|1960s
131631,resistance|post-apocalyptic|dystopia|war|sequel|female protagonist|bow and arrow|game
295315,
237791,gay|brazil|friendship|coming of age|blindness
147441,moses|bible|ancient egypt|3d|ramses
265195,revenge|wedding party|road rage
9742,plumbing supplier|beer|rock gang|comic-strip artist|motorcycle
100042,friendship|sequel|road movie|buddy comedy
206821,"hotel|secret|love|money|train|apartment|manhattan, new york city|evicted"
261037,sheriff|gun|vigilante|murder|romance|teacher|violence|justice
15741,suicide|borderline personality disorder|psychiatrist|woman director
114750,
266856,wife husband relationship|biography|physicist|based on memoir or autobiography|stephen hawking|fictionalized biography|motor neuron disease|als
282848,
254194,desperation|elite|fame|hollywood|initiation|actress|mumblegore
110416,fairy tale|lighthouse|folk music|lighthouse keeper   |irish|swimming|dog|seal
241771,talent|success|musician|woman director
303623,based on tv series|los angeles|briton abroad
135397,monster|dna|tyrannosaurus rex|velociraptor|island|sequel|suspense|disaster
293310,national security agency (nsa)|woman director|edward snowden
227159,prison|kidnapping|sequel|car chase|sex addict|sex tape
270946,penguin|madagascar|3d
256917,istanbul|australia|post world war i|farmer|missing in action|missing son|gallipoli campaign|inspired by true events
294254,based on novel|resistance|maze|post-apocalyptic|dystopia|infection|on the run|escape
244458,violence|psychiatrist|dark|evil|woman director
303742,
297596,cia|retirement|espionage|terrorism
207774,suicide|miracle|paganism|church|found footage|catholic priest|folk horror
270005,italian|boston|mafia|gang|mobster|violence
17792,
245916,biography
158483,flying|cat|bus ride|girl|bus trip|short|ghibli museum
122917,corruption|elves|dwarves|orcs|middle-earth (tolkien)|hobbit|dragon|battle
273895,alabama|martin luther king|president|black american|civil rights|protest march|woman director|selma
227306,world war ii|prisoners of war|biography|sport|war|athlete|woman director|olympic athlete
277547,screenwriter|love|friends|romance|lying|engaged
252171,vampire|female vampire|iranian|woman director
34505,comedian|stand-up comedy|cult comedy|observational comedy|live comedy|dark comedy
241239,corruption|capitalism|winter|american dream|immigrant|business ethics|truck|oil
228970,adventure|biography|hiking|based on true story|traveller
284296,comedian|interview|reporter|movie star|fiancé fiancée relationship
87093,wife husband relationship|artist|court case
224141,witch|cinderella|prince|fairy tale|musical|princess|based on play or musical|sondheim
243684,high school|teenager|overprotective parent|pressure|self image
228967,cia|coup d'etat|north korea|assassination attempt|evil dictator
207703,spy|great britain|secret organization|secret agent|marvel comic|based on comic|united kingdom|duringcreditsstinger
181533,night watchman|museum|natural history|history|smithsonian
68737,magic|chosen one|dark fantasy|witch hunter|evil witch|based on young adult novel|sword and sorcery
276908,romance|nonlinear timeline|meteor shower
198184,artificial intelligence|android|robot|near future|robot cop
260346,revenge|murder|on the run|fugitive|framed|father daughter relationship|framed for murder
201088,terrorist|technology|anti hero|hacker|computer virus|national security agency (nsa)|race against time|computer
294652,prison|robbery|gold|boat|mine|motel|chase|australia
87101,saving the world|artificial intelligence|cyborg|killer robot|future|time travel|dystopia|sequel
26621,
149362,
4226,parody|murder|student|slasher|scream|university
24655,small town|supernatural|suspense|desert
256876,biography|sport|ice hockey
270303,chase|supernatural|friends|vision|school|young adult|followed
3539,cologne|pregnant minor|ambulance man
262176,tragic love
256740,
76341,future|chase|post-apocalyptic|dystopia|australia|rescue|survival|on the run
140607,android|spaceship|jedi|imax|space opera|3d
271969,ancient rome|betrayal|vengeance
68735,video game|elves|orcs|magic|chase|based on comic|sorcerer|fictional war
99861,marvel comic|sequel|superhero|based on comic|vision|superhero team|duringcreditsstinger|marvel cinematic universe
102899,marvel comic|superhero|based on comic|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe|3d
166424,teleportation|transformation|telekinesis|portal|marvel comic|superhero|based on comic|superhero team
293660,anti hero|mercenary|marvel comic|superhero|based on comic|breaking the fourth wall|aftercreditsstinger|duringcreditsstinger
271110,civil war|war|marvel comic|sequel|superhero|based on comic|imax|aftercreditsstinger
246655,mutant|supernatural powers|marvel comic|superhero|based on comic|superhuman|apocalypse|superhero team
268171,widower
53575,plumber|duel
47925,lawyer|trial|widower|courtroom
284276,suicide|support group|depression|widower|grieving|chronic pain
284536,gambling|gun|professor|beating|gambler|loan shark
216015,based on novel|perversion|spanking|billionaire|bdsm|woman director
81294,santa claus|snow storm|christmas tree|reindeer|christmas eve|north pole|blizzard|christmas
250066,brother brother relationship|robbery|bank
189197,world war ii|miniseries
272693,high school|teenager|popularity|high school student|teen comedy|duringcreditsstinger|girl next door|based on young adult novel
20875,fight|exam|student
227719,time travel|time machine|teenager|found footage
321594,stand-up comedy
167073,love triangle|based on novel|homesickness|vororte|ship|community|marriage|working class
249688,
310121,widow|friendship
245706,prison|journalist|prisoner|prison visit|based on true events|identity theft|accused of murder
319070,
318224,cult|scientology
318225,breast cancer|woman director
318044,voice|child prodigy|singer|racism|civil rights|blues music|woman director|miles davis
283235,florida|motel|finances|single father|mother son relationship|real estate agent|eviction|financial crisis
308638,high school reunion
308639,california|hip-hop|harvard university|geek|coming of age|teenager|drug|high school student
308369,tattoo|high school|leukemia|friends|parody|cancer|coming of age|teenager
308024,
308027,
308032,
72784,male friendship|murder|suspense|love affair|apartment|extramarital affair|murder mystery
54325,
43513,dancer|jazz|musical|tap dancing|singer|scat singing|black entertainers
273248,bounty hunter|wyoming|mountain|narration|hangman|stagecoach|blizzard|post civil war
286565,friendship|high school|teenager|classmate|based on young adult novel
252838,male friendship|impersonator|wedding|lying|best man
241251,male nudity|female nudity|sex|adultery|infidelity|obsession|blackmail|villain
311291,dancing|broken engagement|wife husband relationship|secret|marriage|promise|number in title|pregnancy
311301,
320007,berlin|long take|bullet wound|bank robbery|real time|techno music|shot in a single take|running from police
21585,
170750,lgbt
42590,anarchic comedy
325358,spoof|automobile racing
179150,
256591,seduction|con man|femme fatale|deception|rivalry|con artist
246127,
268238,india|retirement home
13643,stand-up comedy
220620,family drama
290764,chinese mafia|parkour|new york city|loan shark|young adult|bike messenger
228203,california|small town|coach|championship|woman director|track and field
239573,europe|business trip
241554,hitman|revenge|murder|on the run|mobster
150689,cinderella|magic|prince|fairy tale|kingdom|royalty|orphan|lost shoe
228968,
238215,comedy
70027,rock and roll|musician|music|pop music
243688,poltergeist|haunted house|remake|duringcreditsstinger
266647,flying|magic|fairy tale|peter pan|mermaid|pirate|fantasy world
252512,father-in-law|marriage|documentary filmmaking|hipster|middle age|documentary filmmaker|generation-x|generation-z
262500,based on novel|revolution|dystopia|sequel|dystopic future|young adult|3d|divergent
228161,friendship|spaceship|space|alien|alien invasion|alien friendship|awful leader|taking resposibility
20377,musical
245703,father son relationship|helicopter|fbi|motel|chase|child kidnapping|religious sect|goggles
