movieId,tmdbId,imdb_id,title,original_title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,genres,production_companies,production_countries,adult,status,genres_list,primary_genre,release_year
51080,4169,tt0401997,Breach,Breach,en,2007-02-12,110.0,0,33231264.0,6.885359,6.5,174.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Outlaw Productions', 'id': 889}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller|Crime|History,Drama,2007
51084,11172,tt0758766,Music and Lyrics,Music and Lyrics,en,2007-02-09,96.0,40000000,145896422.0,7.196688,6.2,569.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Reserve Room', 'id': 10222}, {'name': 'Flower Films (II)', 'id': 19813}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Music|Romance,Comedy,2007
51086,3594,tt0481369,The Number 23,The Number 23,en,2007-02-23,101.0,30000000,77566815.0,8.140941,6.3,1045.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'Firm Films', 'id': 1838}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Thriller|Drama|Mystery,Thriller,2007
51088,10090,tt0499554,Reno 911!: Miami,Reno 911!: Miami,en,2007-02-23,84.0,10000000,20342161.0,4.468247,5.6,72.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Double Feature Films', 'id': 215}, {'name': 'Jersey Films', 'id': 216}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Comedy Central Films', 'id': 7480}, {'name': 'Principato-Young Entertainment', 'id': 37845}, {'name': 'High Sierra Carpeting', 'id': 89635}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Comedy|Crime,Action,2007
51091,7874,tt0462200,Black Snake Moan,Black Snake Moan,en,2006-12-08,116.0,15000000,10903846.0,7.050403,6.6,247.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Paramount Classics', 'id': 2315}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,2006
51094,14845,tt0375785,Gray Matters,Gray Matters,en,2006-10-21,96.0,0,0.0,2.268351,5.8,27.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Yari Film Group', 'id': 2448}, {'name': 'Archer Entertainment', 'id': 3577}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Romance,Comedy,2006
51127,22485,tt0449121,loudQUIETloud: A Film About the Pixies,loudQUIETloud: A Film About the Pixies,en,2006-04-21,85.0,0,0.0,0.95225,6.9,10.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]","[{'name': 'Cactus Three', 'id': 4099}, {'name': 'Stick Figure Productions', 'id': 4100}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Documentary|Music,Documentary,2006
51174,12271,tt0432402,Factory Girl,Factory Girl,en,2006-12-29,90.0,7000000,0.0,19.651793,6.2,83.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'L.I.F.T. Production', 'id': 1305}, {'name': 'Holly Wiersma Productions', 'id': 21856}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,2006
51207,22172,tt0094057,Street Trash,Street Trash,en,1987-05-09,91.0,0,0.0,3.68961,5.6,70.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'name': 'Street Trash Joint Venture', 'id': 16837}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Horror,Comedy,1987
51255,4638,tt0425112,Hot Fuzz,Hot Fuzz,en,2007-02-14,121.0,12000000,80573774.0,13.535195,7.4,2252.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Big Talk Productions', 'id': 443}, {'name': 'StudioCanal', 'id': 694}, {'name': 'GAGA', 'id': 3656}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Crime|Action|Comedy,Crime,2007
51277,11841,tt0078243,The 36th Chamber of Shaolin,少林卅六房,cn,1978-02-02,115.0,0,0.0,7.261696,7.6,72.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'name': 'Shaw Brothers', 'id': 5798}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",False,Released,Action|Adventure,Action,1978
51304,9695,tt0424938,Karla,Karla,en,2006-01-20,99.0,0,0.0,3.277457,4.8,33.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Quantum Entertainment', 'id': 38617}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|Thriller,Crime,2006
51357,12554,tt0112681,Citizen X,Citizen X,en,1995-02-25,105.0,0,0.0,3.538001,6.9,43.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'Citadel Entertainment', 'id': 3559}, {'name': 'Asylum Films', 'id': 10571}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|History,Crime,1995
51372,26598,tt0173714,Cats,Cats,en,1998-10-05,120.0,0,0.0,2.548705,7.1,19.0,"[{'id': 10402, 'name': 'Music'}]","[{'name': 'Universal Pictures UK', 'id': 4400}, {'name': 'THE REALLY USEFUL THEATRE COMPANY PRODUCTION', 'id': 7922}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Music,Music,1998
51380,5691,tt0067647,The Canterbury Tales,I racconti di Canterbury,it,1972-07-01,111.0,0,0.0,2.987674,6.1,36.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Les Productions Artistes Associés', 'id': 64}, {'name': 'Produzioni Europee Associati (PEA)', 'id': 7508}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,Comedy|Drama,Comedy,1972
51412,1738,tt0435705,Next,Next,en,2007-04-24,96.0,70000000,76066841.0,9.41746,5.9,880.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Virtual Studios', 'id': 449}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Broken Road Productions', 'id': 8000}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Science Fiction|Thriller,Action,2007
51418,1253,tt0443456,Breaking and Entering,Breaking and Entering,en,2006-12-15,129.0,0,8974829.0,4.217411,6.3,64.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Mirage Enterprises', 'id': 932}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,2006
51471,15163,tt0454776,Amazing Grace,Amazing Grace,en,2006-09-16,117.0,0,0.0,20.346477,7.0,95.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Roadside Attractions', 'id': 911}, {'name': 'Bristol Bay Productions', 'id': 2233}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama,Drama,2006
51540,1949,tt0443706,Zodiac,Zodiac,en,2007-03-02,157.0,65000000,84785914.0,19.083823,7.3,2080.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Phoenix Pictures', 'id': 11317}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|Mystery|Thriller,Crime,2007
51575,11199,tt0486946,Wild Hogs,Wild Hogs,en,2007-03-02,100.0,0,253625427.0,11.356011,5.7,666.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Wild Hogs Productions', 'id': 6354}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Comedy,Action,2007
51662,1271,tt0416449,300,300,en,2006-12-09,117.0,65000000,422610419.0,18.108408,7.0,5092.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Virtual Studios', 'id': 449}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Hollywood Gang Productions', 'id': 2994}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Nimar Studios', 'id': 7636}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|War,Action,2006
51698,2267,tt0768212,The Last Mimzy,The Last Mimzy,en,2007-02-09,94.0,0,27297451.0,6.183051,5.9,116.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Michael Phillips Productions', 'id': 20569}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Family,Adventure,2007
51705,6691,tt0482088,Priceless,Hors de prix,fr,2006-12-13,104.0,0,2036198.0,6.18064,6.4,215.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'France 3 Cinéma', 'id': 591}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Drama|Comedy|Romance,Drama,2006
51709,1255,tt0468492,The Host,괴물,ko,2006-07-27,119.0,11000000,88489643.0,9.386916,6.7,546.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'Cineclick Asia', 'id': 685}, {'name': 'Happinet Pictures', 'id': 822}, {'name': 'Cheongeoram', 'id': 945}, {'name': 'CJ Capital Investment', 'id': 946}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",False,Released,Horror|Drama|Science Fiction,Horror,2006
51773,47249,tt0056825,America America,America America,en,1963-12-15,174.0,0,0.0,1.099317,5.8,18.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Athena Enterprises', 'id': 34102}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|History,Drama,1963
51834,2977,tt0416508,Becoming Jane,Becoming Jane,en,2007-03-02,120.0,16500000,37311672.0,7.829737,6.9,325.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Ecosse Films', 'id': 1267}, {'name': '2 Entertain', 'id': 2689}, {'name': 'Bueprint Pictures', 'id': 6342}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,2007
51884,16727,tt0433416,The Namesake,The Namesake,en,2006-09-02,122.0,12000000,20138836.0,4.273271,6.8,50.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Mirabai Films', 'id': 6235}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,2006
51925,9963,tt0477071,Premonition,Premonition,en,2007-02-08,96.0,20000000,84146832.0,10.163764,5.8,391.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Hyde Park Films', 'id': 1172}, {'name': 'Offspring Entertainment', 'id': 2378}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Thriller|Drama|Mystery,Thriller,2007
51927,14001,tt0455760,Dead Silence,Dead Silence,en,2007-03-16,89.0,20000000,22217407.0,10.763622,6.2,533.0,"[{'id': 27, 'name': 'Horror'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Twisted Pictures', 'id': 2061}, {'name': 'Evolution Entertainment', 'id': 23019}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Horror,Horror,2007
51931,2355,tt0490204,Reign Over Me,Reign Over Me,en,2007-03-23,124.0,20000000,22222308.0,10.027137,7.1,340.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Sunlight Productions', 'id': 3800}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Madison 23', 'id': 11708}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,2007
51935,7485,tt0822854,Shooter,Shooter,en,2007-03-22,124.0,61000000,95696996.0,14.246918,6.9,1495.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Grosvenor Park Impact Productions', 'id': 57421}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Drama|Mystery|Thriller|Crime,Action,2007
51937,9793,tt0800069,The Hills Have Eyes 2,The Hills Have Eyes II,en,2007-03-22,89.0,15000000,0.0,5.559312,5.2,355.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Craven-Maddalena Films', 'id': 1600}, {'name': 'Fox Atomic', 'id': 2890}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Horror|Thriller,Horror,2007
51939,1273,tt0453556,TMNT,TMNT,en,2007-03-23,90.0,34000000,95608995.0,11.358363,6.0,349.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Imagi Animation Studios', 'id': 3463}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Mirage Studios', 'id': 30900}, {'name': 'Imagi Production', 'id': 70995}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Animation|Comedy|Family,Adventure,2007
52241,8270,tt0427470,The Lookout,The Lookout,en,2007-03-09,99.0,16000000,5367030.0,12.153493,6.6,209.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Spyglass Entertainment', 'id': 158}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|Thriller,Crime,2007
52245,9955,tt0445934,Blades of Glory,Blades of Glory,en,2007-03-30,93.0,53000000,0.0,5.956794,5.9,578.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'DreamWorks', 'id': 7}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Comedy|Drama,Action,2007
52287,1267,tt0396555,Meet the Robinsons,Meet the Robinsons,en,2007-03-23,95.0,150000000,169332978.0,10.529576,6.7,787.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Animation|Comedy|Family,Animation,2007
52319,22311,tt0076584,The Inglorious Bastards,Quel maledetto treno blindato,it,1978-02-08,99.0,0,0.0,9.461686,5.9,63.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Film Concorde', 'id': 24206}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,Action|Comedy|War,Action,1978
52328,1272,tt0448134,Sunshine,Sunshine,en,2007-04-05,107.0,50000000,32017803.0,12.715571,7.0,1210.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'DNA Films', 'id': 284}, {'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Moving Picture Company (MPC)', 'id': 20478}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Science Fiction|Thriller,Science Fiction,2007
52378,28433,tt0042792,No Way Out,No Way Out,en,1950-08-16,106.0,0,0.0,4.665032,6.3,8.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|Thriller,Crime,1950
52435,13377,tt0060345,How the Grinch Stole Christmas!,How the Grinch Stole Christmas!,en,1966-12-18,26.0,315000,0.0,6.353239,7.2,364.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'MGM Television', 'id': 2230}, {'name': 'The Cat in the Hat Productions', 'id': 8811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Animation|Family|Comedy,Animation,1966
52456,7183,tt0457433,Perfect Stranger,Perfect Stranger,en,2007-04-12,109.0,60795000,73090611.0,9.925255,5.4,242.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|Mystery|Thriller,Crime,2007
52458,8271,tt0486822,Disturbia,Disturbia,en,2007-04-12,105.0,20000000,117760134.0,18.006896,6.6,1038.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Cold Spring Pictures', 'id': 2363}, {'name': 'Montecito Picture Company, The', 'id': 4607}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Thriller|Drama|Mystery,Thriller,2007
52460,1534,tt0446013,Pathfinder,Pathfinder,en,2007-01-11,99.0,45000000,30822861.0,11.101549,5.4,173.0,"[{'id': 12, 'name': 'Adventure'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Phoenix Pictures', 'id': 11317}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure,Adventure,2007
52462,13158,tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,Aqua Teen Hunger Force Colon Movie Film for Theaters,en,2007-04-13,86.0,0,0.0,2.813335,6.5,35.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Adult Swim', 'id': 6759}, {'name': 'Williams Street', 'id': 6760}, {'name': 'First Look Pictures', 'id': 13534}, {'name': 'Cartoon Network', 'id': 33423}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Animation|Comedy,Animation,2007
52528,35838,tt0066491,Tristana,Tristana,es,1970-03-29,95.0,0,0.0,7.530264,7.2,42.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Talía Films', 'id': 428}, {'name': 'Les Films Corona', 'id': 1398}, {'name': 'Época Films S.A.', 'id': 8016}, {'name': 'Selenia Cinematografica', 'id': 11398}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,Drama,Drama,1970
52545,20405,tt0492481,Puccini for Beginners,Puccini for Beginners,en,2006-01-01,82.0,0,89417.0,1.610123,6.1,7.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Independent Digital Entertainment', 'id': 3763}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Romance,Comedy,2006
52579,1407,tt0450188,La Vie en Rose,La Môme,fr,2007-02-08,140.0,0,0.0,11.710507,7.3,433.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'TPS Star', 'id': 6586}, {'name': 'TF1 International', 'id': 7799}, {'name': 'Sofica Valor 7', 'id': 11942}, {'name': 'Légende Films', 'id': 22997}, {'name': 'Okko Productions', 'id': 31660}, {'name': 'Songbird Pictures', 'id': 84482}, {'name': 'Scotts Atlantic', 'id': 84483}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Romance|Music|Drama,Romance,2007
52604,6145,tt0488120,Fracture,Fracture,en,2007-04-20,113.0,0,91354215.0,10.113628,7.1,908.0,"[{'id': 53, 'name': 'Thriller'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Weinstock Productions', 'id': 16946}, {'name': 'M7 Filmproduktion', 'id': 41359}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Thriller,Thriller,2007
52606,9843,tt0488085,Big Nothing,Big Nothing,en,2006-12-01,86.0,0,0.0,11.802069,6.5,130.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Action|Comedy|Crime|Thriller,Action,2006
